arquivo	escopo	categoria	git_blob_base_70d6b726	bytes	revisao
backend/src/modules/api/public/google/utils/callback-error.ts	backend	codigo	ac2bbd81cc549fe2997aeb494093f4a89a7af998	685	inventariado_nao_revisado
backend/src/modules/api/public/google/utils/config.test.ts	backend	teste	b07bbc43fa12d574d6458d88a63515659f602e7e	4922	inventariado_nao_revisado
backend/src/modules/api/public/google/utils/config.ts	backend	codigo	2b6b3e20e23a0197075c130a724acbf9bfe77d7a	3182	lido_revisao_inicial
backend/src/modules/api/public/google/utils/state.test.ts	backend	teste	a45e9e38510527e9e799e74fafdd26af40346fff	3052	inventariado_nao_revisado
backend/src/modules/api/public/google/utils/state.ts	backend	codigo	c74de807b313028a10c23429a1e9ac4d3b6aaf87	9752	inventariado_nao_revisado
backend/src/modules/api/public/seo/community-post/DTOs/IPublicCommunityPostSeoDTO.ts	backend	codigo	2feff16cb42223243cb50c962f7276b8bb298df6	536	inventariado_nao_revisado
backend/src/modules/api/public/seo/community-post/index.ts	backend	codigo	fe18789fa1bd774d753e07958abc331d6e410cb1	345	inventariado_nao_revisado
backend/src/modules/api/public/seo/community-post/use-cases/controller.ts	backend	codigo	230b575ecd06651e7c740576d76a79ee2a813af0	899	inventariado_nao_revisado
backend/src/modules/api/public/seo/community-post/use-cases/services.ts	backend	codigo	5cf088e4d06b474181105faa52bf64f42efdbd42	10055	inventariado_nao_revisado
backend/src/modules/api/public/seo/community-post/validator/index.ts	backend	codigo	c9ca426bb58b03dc4cbe23efbaefb34124d8ec03	643	inventariado_nao_revisado
backend/src/modules/api/public/seo/community/DTOs/IPublicCommunitySeoDTO.ts	backend	codigo	50e939f08108d8c4e525cf799de82acb651376ba	309	inventariado_nao_revisado
backend/src/modules/api/public/seo/community/index.ts	backend	codigo	4dcfbd52927ce33af92e9920aeb12d8290522bb2	220	inventariado_nao_revisado
backend/src/modules/api/public/seo/community/use-cases/controller.ts	backend	codigo	3c5b262bcdb0c56f2b06aae445f5d908ccb4ae8a	422	inventariado_nao_revisado
backend/src/modules/api/public/seo/community/use-cases/services.ts	backend	codigo	640644755db4ddf1ac19f26e508b02719ce00891	1924	inventariado_nao_revisado
backend/src/modules/api/public/seo/community/validator/index.ts	backend	codigo	9b755e9cf8313e83af115f3db2f9790013d6b320	326	inventariado_nao_revisado
backend/src/modules/api/public/seo/metadata/index.ts	backend	codigo	8c455443a306348a087e4f9b2bd0e9a03a6814a5	219	inventariado_nao_revisado
backend/src/modules/api/public/seo/metadata/use-cases/controller.ts	backend	codigo	7078543a349fedf7bfd26b5b27d6c600ac818771	354	inventariado_nao_revisado
backend/src/modules/api/public/seo/metadata/use-cases/services.ts	backend	codigo	13bd9efb6799bb09ff3d43ea6003c97100f7cc89	383	inventariado_nao_revisado
backend/src/modules/api/public/seo/metadata/validator/index.ts	backend	codigo	54f1275691006d1e9c0187d01eaef91f40b1e5d9	93	inventariado_nao_revisado
backend/src/modules/api/public/seo/psychologist/DTOs/IPublicPsychologistSeoDTO.ts	backend	codigo	bbbd5a8674aa836b5d060fbe5e6391ecaf271b9f	296	inventariado_nao_revisado
backend/src/modules/api/public/seo/psychologist/index.ts	backend	codigo	e49a2b41f3d896836180f052d07f597007d57add	218	inventariado_nao_revisado
backend/src/modules/api/public/seo/psychologist/use-cases/controller.ts	backend	codigo	b3603271524640bcb6b6ad9937917d7fab6cf844	421	inventariado_nao_revisado
backend/src/modules/api/public/seo/psychologist/use-cases/services.ts	backend	codigo	d7c175c298c0f74aabd0eaeaa135594761327df8	3932	inventariado_nao_revisado
backend/src/modules/api/public/seo/psychologist/validator/index.ts	backend	codigo	5da5a8b4aeb9bb1e7d08af3078f16c14fa1f7f98	309	inventariado_nao_revisado
backend/src/modules/api/public/user/index.ts	backend	codigo	ace6b3cc67f3cabb443339967cf6dcbd32439786	155	inventariado_nao_revisado
backend/src/modules/api/public/user/store/DTOs/IStoreDTO.ts	backend	codigo	b5df529e3c8e2306ad6bccb2d5f45159cd41eb6d	822	inventariado_nao_revisado
backend/src/modules/api/public/user/store/index.ts	backend	codigo	e5f3319f1635942677b06d16b0ea6b50f853330f	376	inventariado_nao_revisado
backend/src/modules/api/public/user/store/repositories/StoreRepository.ts	backend	codigo	d7812080eeee80f49e55db7a02ead1520634bd20	4367	inventariado_nao_revisado
backend/src/modules/api/public/user/store/repositories/interfaces/IStoreRepository.ts	backend	codigo	68d7cbbc041667c4b993bc4517d7793bc5482f5d	284	inventariado_nao_revisado
backend/src/modules/api/public/user/store/use-cases/controller.ts	backend	codigo	de5fc955de8d20d16e4d4ba8dffda6ce72ae2761	390	inventariado_nao_revisado
backend/src/modules/api/public/user/store/use-cases/services.ts	backend	codigo	3e5a17a0c312ee3be4d5e3fc43d5cf4a9b15ca32	3049	inventariado_nao_revisado
backend/src/modules/api/public/user/store/validator/index.ts	backend	codigo	a674d88d67525fa41371f98147aa6704f803f9be	1940	inventariado_nao_revisado
backend/src/modules/api/public/video-assets/index.ts	backend	codigo	eaf908110bde761bd227d560b4eaf9bda2bcb259	286	inventariado_nao_revisado
backend/src/modules/api/public/video-assets/use-cases/controller.ts	backend	codigo	8bd02ea15cc8fd518b4e6ca331c336e6c3647cd0	384	inventariado_nao_revisado
backend/src/modules/api/public/video-assets/use-cases/services.ts	backend	codigo	53785d830b3346d49c8e6d727b13036793907481	216	inventariado_nao_revisado
backend/src/modules/api/public/video-stream/webhook/DTOs/IVideoStreamWebhookDTO.ts	backend	codigo	02843174321f3442d4a516800be835d046472c06	93	inventariado_nao_revisado
backend/src/modules/api/public/video-stream/webhook/index.ts	backend	codigo	1802101545b53ae8c6c3031f5111f419263a74e2	333	inventariado_nao_revisado
backend/src/modules/api/public/video-stream/webhook/use-cases/controller.ts	backend	codigo	945235a7397dd6031e4eb3f16f084f12427d42dd	481	inventariado_nao_revisado
backend/src/modules/api/public/video-stream/webhook/use-cases/services.ts	backend	codigo	d330311c1e78f3da691d8609960591797bcadbe9	243	inventariado_nao_revisado
backend/src/modules/billing/dunning.test.ts	backend	teste	b7d5ea22f13d9e11d7b62ad0a1e153d8d177fd68	3150	inventariado_nao_revisado
backend/src/modules/billing/dunning.ts	backend	codigo	659db15d998e41e5526e6f68801e30a76f99a2d8	13143	inventariado_nao_revisado
backend/src/modules/billing/effective-subscription.test.ts	backend	teste	fd17017bcc8757294a548814ee83548967c76aa1	1638	inventariado_nao_revisado
backend/src/modules/billing/effective-subscription.ts	backend	codigo	aefaf6127cfbf6bd136eff1e533fa3146c8a0ce5	652	inventariado_nao_revisado
backend/src/modules/billing/free-subscription.test.ts	backend	teste	c1eb8a45119009d1c379bf54241fc2e5172768ae	9108	inventariado_nao_revisado
backend/src/modules/billing/free-subscription.ts	backend	codigo	029003170d20d477e928ed551f0cd7477cd1e019	3803	inventariado_nao_revisado
backend/src/modules/billing/payment-gateway/MercadoPagoAdapter.ts	backend	codigo	c4b10161712b13c0e50637598a73d0d4230bbb82	15607	inventariado_nao_revisado
backend/src/modules/billing/payment-gateway/PaymentGateway.ts	backend	codigo	cb78031eceea876330e9e8b6356ac16795c73eb4	2827	inventariado_nao_revisado
backend/src/modules/billing/payment-gateway/error-log.ts	backend	codigo	88e0e7d778cbdb3f2de5e94358068f52ee3a05d2	2240	inventariado_nao_revisado
backend/src/modules/billing/payment-gateway/index.ts	backend	codigo	8712acf9901096eba3d56fc2130b69cc7d69852a	1748	inventariado_nao_revisado
backend/src/modules/billing/payment-gateway/public-error.test.ts	backend	teste	9b11ed1ac0540735b08b46482fb3f88d0f3e39f3	1895	inventariado_nao_revisado
backend/src/modules/billing/payment-gateway/public-error.ts	backend	codigo	003999e3b82e6038562dc502d1dfe0c8c566b321	3552	inventariado_nao_revisado
backend/src/modules/billing/sync-mercado-pago-subscription.ts	backend	codigo	3385fa52139f90572758ef5178d51a55c2ed7682	6241	inventariado_nao_revisado
backend/src/modules/catalogs/defaults.ts	backend	codigo	1436eb4b765de04dbd5abb04e32810242f07cf47	10764	inventariado_nao_revisado
backend/src/modules/profile-media/public-storage.ts	backend	codigo	84ba2882290ef8cc5474d22238a4f88bf24bf9e8	844	inventariado_nao_revisado
backend/src/modules/seo/metadata-settings.ts	backend	codigo	7407d179686ae5f8df40cfae8e2ad32df5f2a3cb	9122	inventariado_nao_revisado
backend/src/modules/seo/repositories/SeoMetadataRepository.ts	backend	codigo	bf56e7a35ae3523aaeaa2292a390ffe49c3366d7	6775	inventariado_nao_revisado
backend/src/modules/video-assets/authorization.test.ts	backend	teste	6342cbc0a561bbaac9507322ce42c02546e077fc	1261	inventariado_nao_revisado
backend/src/modules/video-assets/authorization.ts	backend	codigo	ac3c463d24fdef6e54e791ae87585c0339c01080	252	inventariado_nao_revisado
backend/src/modules/video-assets/http-validation.ts	backend	codigo	a2ba06c55834b47a354043ac36a6b927b6d36530	281	inventariado_nao_revisado
backend/src/modules/video-assets/lifecycle.ts	backend	codigo	59638d8230ea35d08bceb0c3c05045a733f0345e	1473	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/index.ts	backend	codigo	94c482dc4cd80d6b102f16e319867eb04146c353	187	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/inventory.ts	backend	codigo	c19486ae12cc44709734bda63cb0294aafe38269	4852	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/lock.ts	backend	codigo	8464c0dbfe2b02cfb3581b8b460c3d549de6dd76	1556	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/policy.test.ts	backend	teste	5226e89a537a7aae5ef37c45180fa88556db2356	3046	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/policy.ts	backend	codigo	18e3531f46e7e567fed820629eacc65a93ed5a8b	4302	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/repository.ts	backend	codigo	1fce2bd3f8543e3a9f76ba8391688fa9e69dbf19	11536	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/service.ts	backend	codigo	cd5346c2f3158b56079a1572c835ea9e8423a836	7365	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/source.test.ts	backend	teste	9c8ac424f99e00f5187f9ad5692c31efe89e5916	2402	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/source.ts	backend	codigo	83f37c34f478ed505d4e737d26aa26406fbf50cf	5910	inventariado_nao_revisado
backend/src/modules/video-assets/r2-migration/types.ts	backend	codigo	056dfb01087931b63eb8ef4390b614be38001d59	819	inventariado_nao_revisado
backend/src/modules/video-assets/repository-media-items.test.ts	backend	teste	dddc3bbb8a036a9dd63271d0634ee56341148087	833	inventariado_nao_revisado
backend/src/modules/video-assets/repository.ts	backend	codigo	2f7c137add2d761d76088bb7a028bc7f254caee0	12343	inventariado_nao_revisado
backend/src/modules/video-assets/service.ts	backend	codigo	9ef70a3e36065d1ed7bb01d444c42e642199d2b7	12460	inventariado_nao_revisado
backend/src/modules/video-assets/status.test.ts	backend	teste	716c01af403ae5dff2f075c4f5fb419522c65748	897	inventariado_nao_revisado
backend/src/modules/video-assets/status.ts	backend	codigo	2cc027bf99553c8f8ce9274542668ea8887d2e51	465	inventariado_nao_revisado
backend/src/modules/video-assets/types.ts	backend	codigo	f8ee84c3d4ea2f2111a340b37827b521cfedba05	696	inventariado_nao_revisado
backend/src/modules/video-assets/upload-policy.test.ts	backend	teste	b3b766b1b2449517573ec445a87765fa35ec5f1a	3147	inventariado_nao_revisado
backend/src/modules/video-assets/upload-policy.ts	backend	codigo	9e6464b26810087abbd6a546a95142ff6ea5be4e	2632	inventariado_nao_revisado
backend/src/operations/admin/bootstrap-admin.ts	backend	codigo	4a481fc7b2976fc09cd97378386edd1b82c947f7	5735	inventariado_nao_revisado
backend/src/operations/moderation/check-content-moderation.ts	backend	codigo	a18ef99844fa7bdb45e712c2dc9f9d03802d28e7	1430	inventariado_nao_revisado
backend/src/operations/subscriptions/grant-professional-subscription-service.ts	backend	codigo	5f9dccf8b2cc9964ba2e3e0c9ef65b85e33d0908	9666	inventariado_nao_revisado
backend/src/operations/subscriptions/grant-professional-subscription.ts	backend	codigo	3b9102d958ef743b9caea5c2b9989bd3f4a0ea28	5962	inventariado_nao_revisado
backend/src/operations/video-assets/migrate-r2-to-stream.ts	backend	codigo	8b8644c88d6056ae60e9a0a1c86a4c065093fa9f	5810	inventariado_nao_revisado
backend/src/operations/video-assets/r2-to-stream-arguments.test.ts	backend	teste	76ad2cd1ef66be7f5b6e1532850c0bee03cc4c69	1495	inventariado_nao_revisado
backend/src/operations/video-assets/r2-to-stream-arguments.ts	backend	codigo	0184a4a31b4870a1fed05b4b74d5773697b01c0f	4238	inventariado_nao_revisado
backend/src/operations/video-processing/check-video-processing-service.ts	backend	codigo	bfa1d1eaf0da9c2c240956de4ea364376fb66c8f	1246	inventariado_nao_revisado
backend/src/packages/seed/index.ts	backend	codigo	d77ace143bca5e605c302083b075dfc55b1082a1	9587	inventariado_nao_revisado
backend/src/packages/seed/reset.ts	backend	codigo	3373ab73dacd8102aeac95ea4505d5f748b6004d	3430	inventariado_nao_revisado
backend/src/packages/seed/safety.test.ts	backend	teste	4ddd6a31bccb44253227a6e01810fdcef8e53858	1951	inventariado_nao_revisado
backend/src/packages/seed/safety.ts	backend	codigo	7a8bf141fa73dddedb1cb8dc81c974481513dd2a	507	inventariado_nao_revisado
backend/src/packages/swagger/custom.css	backend	codigo	8c2840dddd8fa3eda10e589f590b6bd356a8ce4e	52236	inventariado_nao_revisado
backend/src/packages/swagger/custom.js	backend	codigo	52e0adbef481940b317b28b20bc70a9477899796	2826	inventariado_nao_revisado
backend/src/packages/swagger/index.ts	backend	codigo	cadc815e9dcf0ea6046482d093a8636165bfbd8e	6522	inventariado_nao_revisado
backend/src/packages/swagger/types.ts	backend	codigo	4138c737390d44b1286d25823cdbaaf0a989bb7b	508	inventariado_nao_revisado
backend/src/packages/swagger/utils/analyze.ts	backend	codigo	858924840d452fb3c2d21aca76030e019297f9df	5670	inventariado_nao_revisado
backend/src/packages/swagger/utils/save.test.ts	backend	teste	9cc30f4ba3a888c0252d7e5ad5aae4c6b81afac8	1651	inventariado_nao_revisado
backend/src/packages/swagger/utils/save.ts	backend	codigo	f9e4611bde5ec1c635db191f6997e0dca0820802	9472	inventariado_nao_revisado
backend/src/packages/swagger/utils/validators.test.ts	backend	teste	057a5ac3ecc8e24b45cf2a6dd7c6e8ad89912134	867	inventariado_nao_revisado
backend/src/packages/swagger/utils/validators.ts	backend	codigo	c93257711e8dc89ce23c6221f93f4e9f41ce68b3	3995	inventariado_nao_revisado
backend/src/packages/validator/i18n.ts	backend	codigo	808a7a8040817ff15feccd5df57f9d0200141c45	149	leitura_inicial_manual_sem_certificacao_integral
backend/src/packages/validator/index.ts	backend	codigo	adb687bc809ef3fa5fbddfb18c50f2a00586088c	6103	lido_revisao_inicial
backend/src/packages/validator/mocks/functions/cep.ts	backend	codigo	354ad49cfa7d64048af4e0f348d743cb099f390e	194	inventariado_nao_revisado
backend/src/packages/validator/mocks/functions/cnpj.ts	backend	codigo	7f9d69669513b09798194c333ff7bcc3b9e5d726	918	inventariado_nao_revisado
backend/src/packages/validator/mocks/functions/cpf.ts	backend	codigo	86d2c91ac30406619cc98265669df7dce747d7d9	666	inventariado_nao_revisado
backend/src/packages/validator/mocks/functions/numeric.ts	backend	codigo	4ad79658153b743cbfa97362369875d29210cc88	147	inventariado_nao_revisado
backend/src/packages/validator/mocks/functions/password.ts	backend	codigo	6c4701be3250cdda7fe9ef5811ccdc13088b7d52	641	inventariado_nao_revisado
backend/src/packages/validator/mocks/functions/phone.ts	backend	codigo	149b55ad2d624328a7af85f0a9e878755c1d375e	586	inventariado_nao_revisado
backend/src/packages/validator/mocks/functions/random.ts	backend	codigo	c801204ec4cd1a3ade28f9cf4143052637799d2e	765	inventariado_nao_revisado
backend/src/packages/validator/mocks/index.test.ts	backend	teste	f0d31f58959ef1ca2f81c111d77ba8a94d081280	740	inventariado_nao_revisado
backend/src/packages/validator/mocks/index.ts	backend	codigo	10ce8bdf39c4f84f086f6bc1c10b58bf266d8e0e	346	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/build-object-map.test.ts	backend	teste	355b4b5f009c01d3fe10554d4d09436eb8cb3bbe	717	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/build-object-map.ts	backend	codigo	fae36e0a883958a1c86460887bb6d692c320ea37	1325	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/conditions/equal.ts	backend	codigo	69b71aaa400243d2c7d762d85d29263aeb52da83	1009	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/conditions/index.ts	backend	codigo	4334164fa2716f558de1f69ac116a58d8f6691e7	303	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/conditions/major.ts	backend	codigo	e6062515221b6b875eb1bad46249e2d090b5fb46	969	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/conditions/majorOrEqual.ts	backend	codigo	0b98835c575e187fc90aac5c305f856ab842f6ea	977	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/conditions/mutual.ts	backend	codigo	51b378f7fa93d0327bf1f8b9748500e19ebaeb37	943	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/conditions/oneOfRequired.ts	backend	codigo	aaec7a522998a738b142e282bfa64f66cc233605	935	leitura_inicial_manual_sem_certificacao_integral
backend/src/packages/validator/schema/_internal/conditions/reverse.ts	backend	codigo	ce7fdd866e34906ab58ba926ee3304edbaeaf8c0	934	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/conditions/types.ts	backend	codigo	5c2f26e346100fe5ddba03657c22afaaacb517cd	204	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/fines/prefine.ts	backend	codigo	7a794355fac41fc401c632a97a3cbf29cc83fb92	1030	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/fines/refines.ts	backend	codigo	0188547614c549ec40cae4ac5caf7ab9734bed25	465	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/handlers/custom.ts	backend	codigo	ff8e94d3a6e1da001860ff661928787502b9c3c3	389	leitura_inicial_manual_sem_certificacao_integral
backend/src/packages/validator/schema/_internal/handlers/error.ts	backend	codigo	ebcdcf3dfdeeef312e0176c6c78669d88edcdc48	1886	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/boolean.ts	backend	codigo	af7132b5331bdc39f5a9532de980ace044209d96	484	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/cep.ts	backend	codigo	a6b250654abb44d9b742108ad90cd3553e55e4a8	287	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/cnpj.ts	backend	codigo	152f18b30887aa4d72e2b6bb0209fb65431cc503	1358	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/cpf.ts	backend	codigo	90f586d200114febaf704b5883d9e57ee452a70a	1092	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/date.ts	backend	codigo	bf9e6692f979e2f90969aba0b278a679daca24e5	776	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/email.ts	backend	codigo	df59f3b53cbd413520a1e1f826617c954c9a9afd	523	lido_revisao_inicial
backend/src/packages/validator/schema/_internal/validations/functions/enum.ts	backend	codigo	e4ee7bcb47e05e0bef9ab073adfe9f764d2b7dc3	300	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/null.ts	backend	codigo	a37f5a626ac514824bac1ff9d08afc6a51ed3f95	204	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/number.ts	backend	codigo	4b2882b6a4cf26c37b5dbab400bd100c72f797f8	632	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/password.ts	backend	codigo	0e548dc69069eaea821ae8d78771f96bcb8d6fa9	404	lido_revisao_inicial
backend/src/packages/validator/schema/_internal/validations/functions/phone.ts	backend	codigo	aab7eb6e55ef22c445ca5ac275d3073a2bc0abe0	513	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/prisma.ts	backend	codigo	4a6f84aabb6e442ade841fb43b036d096ba526e2	4236	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/string.ts	backend	codigo	d1cbc076637347f2aadbd29e8d6c30df5551a1a4	561	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/string_array.ts	backend	codigo	aa09f9a15614eed21e8977ac6557e17a49ff0a4d	325	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/functions/year.ts	backend	codigo	fce35cf48065d63afb5ce1cf94f2cb54a3589f0e	289	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/index.ts	backend	codigo	8033477da286da1f916c4a77f587ee7490555ca2	924	inventariado_nao_revisado
backend/src/packages/validator/schema/_internal/validations/types.ts	backend	codigo	1f1e04598484cb1771bce16d0c2fc8d6f09f47c9	1695	lido_revisao_inicial
backend/src/packages/validator/schema/_internal/validations/zod.ts	backend	codigo	5c2765df26cbda41e6d64d1f4260640ca9d867a8	3671	lido_revisao_inicial
backend/src/packages/validator/schema/index.ts	backend	codigo	ab3e877ccf842dcbbc6c894c089581120ecd888a	371	inventariado_nao_revisado
backend/src/packages/validator/web.ts	backend	codigo	250fa960879b8d3ffa7a4ea2bcb0e448e6ceb6a1	3377	inventariado_nao_revisado
backend/src/query/login.ts	backend	codigo	ca5cdacfedd89a22d6719b1218f737e350586217	419	inventariado_nao_revisado
backend/src/utils/account-status.ts	backend	codigo	c8c4a861dda35d3ae1e1ff4aae7115ffc3081450	1014	inventariado_nao_revisado
backend/src/utils/admin-community-engagement-diagnosis.ts	backend	codigo	946e1bf307735246fd299856106c6161f65527d8	8860	inventariado_nao_revisado
backend/src/utils/admin-operating-system.ts	backend	codigo	be59ac5923b47390ca09eeba1e79dcfe844f2f58	1271	inventariado_nao_revisado
backend/src/utils/admin-profile-conversion.ts	backend	codigo	0503fbe71eac67c1d5c009053b308e3671025214	10815	inventariado_nao_revisado
backend/src/utils/admin-profile-engagement-favorites.ts	backend	codigo	91c72a1f2062de52301ab7813a46acd6108d1016	11680	inventariado_nao_revisado
backend/src/utils/admin-profile-exposure.ts	backend	codigo	934531d210302fe8c63e13b35ced8ddba74c8320	16497	inventariado_nao_revisado
backend/src/utils/admin-profile-received-engagement.ts	backend	codigo	8322e96b80e0b523aa8b4fef0a045a3d4565af9e	5914	inventariado_nao_revisado
backend/src/utils/admin-psychologist-analytics.ts	backend	codigo	0150a7b0ca84ad168e88cb3612acd619dc625299	1916	inventariado_nao_revisado
backend/src/utils/admin-psychologist-analytics/platform-activity.ts	backend	codigo	62ce6ded1eef52dfccea122760bec7b4932b3938	7947	inventariado_nao_revisado
backend/src/utils/admin-psychologist-analytics/platform-usage.ts	backend	codigo	211ac14dba0ad95360c77263683eb563e3671bed	5851	inventariado_nao_revisado
backend/src/utils/admin-psychologist-analytics/subscription-conversion.ts	backend	codigo	3323d27db8743ee8948e34418bc730a8158dc32c	10807	inventariado_nao_revisado
backend/src/utils/admin-psychologist-analytics/traffic-origins.ts	backend	codigo	cbda04d6ec30215e0f70fb7894dbf8c7aa345a0e	4092	inventariado_nao_revisado
backend/src/utils/admin-psychologist-analytics/whatsapp-origins.ts	backend	codigo	f267b0d30c3e4ef0074cb0b054d08eac762f3d09	12116	inventariado_nao_revisado
backend/src/utils/admin-view-as.test.ts	backend	teste	939db7ca31c36e3510dcbe4dbcb48b925c3f7937	2883	inventariado_nao_revisado
backend/src/utils/admin-view-as.ts	backend	codigo	8955c6eb4c337fb3ab06e70257123e6c6a078f5c	2422	inventariado_nao_revisado
backend/src/utils/analytics-traffic-path.ts	backend	codigo	05b30c73576ae1a06fd6b1feb7519c7e2f5bc37f	8910	inventariado_nao_revisado
backend/src/utils/code.ts	backend	codigo	83d3734cf72d0e136b38d05383e1a89f3d01a636	223	lido_revisao_inicial
backend/src/utils/community-media-entitlement.ts	backend	codigo	a566570103aee4b835ca7e7c26dcefec56070ae4	465	inventariado_nao_revisado
backend/src/utils/community-membership.ts	backend	codigo	12ccab3e9b0d7092b4c297c3c8cc9058845ecd6b	3093	inventariado_nao_revisado
backend/src/utils/community-mentor-ranking.ts	backend	codigo	4402178cb7a50d807b9362894522cf4beaef17ba	13565	inventariado_nao_revisado
backend/src/utils/community-post-replies.ts	backend	codigo	5a3ffcec947f3770e4302c46ca495b371d2ef4d5	625	inventariado_nao_revisado
backend/src/utils/community-visual.ts	backend	codigo	288d4b57a101bfd594c3ddbb41c16b30f2dc70a2	2265	inventariado_nao_revisado
backend/src/utils/content-moderation-events.ts	backend	codigo	c3b28668ec2c8b9d262dee8e864210ae17de11d1	2257	inventariado_nao_revisado
backend/src/utils/content-moderation.ts	backend	codigo	7db253b533cc40ca165dd919a8b1686032e3bc61	8694	inventariado_nao_revisado
backend/src/utils/crypt/argon.ts	backend	codigo	9383abd144d9fa34ee1c65b76a1baf3b4e86bf6a	4792	lido_revisao_inicial
backend/src/utils/crypt/bcrypt.ts	backend	codigo	9e55f77cdb87c623d68f0eeae1ab08dcbe6b7158	324	lido_revisao_inicial
backend/src/utils/crypt/index.test.ts	backend	teste	9c069e2fab9be49a92363c1d7f991b2f43113a35	510	lido_revisao_inicial
backend/src/utils/crypt/index.ts	backend	codigo	e435e9569876c76460b40def10934d8161a8b4a0	763	lido_revisao_inicial
backend/src/utils/csv.test.ts	backend	teste	5514a8fcee90bc665d4805fb3f42f7ef75ec3958	865	inventariado_nao_revisado
backend/src/utils/csv.ts	backend	codigo	e7941b392604be4a89d1b92d00ab371c20744304	941	inventariado_nao_revisado
backend/src/utils/date-range.test.ts	backend	teste	c92e147a0230d40c3419c6c4f6054fe397c9aa5a	2777	inventariado_nao_revisado
backend/src/utils/date-range.ts	backend	codigo	b96b9d329b9336162e9e0fe9085c4e81e52555f0	5486	inventariado_nao_revisado
backend/src/utils/jwt-cookie-ttl.ts	backend	codigo	0828c7ec1f5ae5239595a32fa6d6d312322440d5	651	inventariado_nao_revisado
backend/src/utils/local-database-safety.test.ts	backend	teste	8969d90ee11cfe4ac27cc2777a777267d6527206	1821	inventariado_nao_revisado
backend/src/utils/local-database-safety.ts	backend	codigo	b7780ed215f176a8ee87c67190e4925391360b4f	1647	inventariado_nao_revisado
backend/src/utils/logout-cookie.test.ts	backend	teste	82434b89350ceb6a65aa9cdf999340b91ecb592a	418	inventariado_nao_revisado
backend/src/utils/logout-cookie.ts	backend	codigo	b15ff93a7680051c64cffe4478ac3e2525750363	328	inventariado_nao_revisado
backend/src/utils/logs.ts	backend	codigo	49881c60ae1559251427dde2c654d5721d3fe757	157	inventariado_nao_revisado
backend/src/utils/pagination.ts	backend	codigo	0547598d10498c65f9436d531f0d4341abd766b0	554	inventariado_nao_revisado
backend/src/utils/post-notification-mute.ts	backend	codigo	2ddd2985ee4393301379f109af66a7536121e4e2	1304	inventariado_nao_revisado
backend/src/utils/prisma-error.test.ts	backend	teste	178274079749631be11282a73e1eb80524d2d3af	715	inventariado_nao_revisado
backend/src/utils/prisma-error.ts	backend	codigo	9f16cbab617967473f96145faf79775103baa3f0	500	inventariado_nao_revisado
backend/src/utils/prisma-transaction.ts	backend	codigo	3070df0ae9bdaac9d399eb3e46702c8c80ed993d	1089	inventariado_nao_revisado
backend/src/utils/professional-experience-tag.test.ts	backend	teste	ab28d285b852745418602c5792f825c8845b2c5f	1937	inventariado_nao_revisado
backend/src/utils/professional-experience-tag.ts	backend	codigo	3c8673e39fd042f0efdec61f7540da8283caccea	1857	inventariado_nao_revisado
backend/src/utils/professional-experience.ts	backend	codigo	ce52a552e31a92761b2b3bb75ad36d6458364a11	2835	inventariado_nao_revisado
